"Dates","EUNW GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2007-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.28,NA,NA
2007-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.53,NA,NA,156.22,NA,NA,NA,NA,NA,NA,39.81,NA,NA
2007-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.47,NA,NA
2007-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.52,NA,NA,156.11,NA,NA,NA,NA,NA,NA,38.28,NA,NA
2007-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.56,NA,NA,155.8,NA,NA,NA,NA,NA,NA,39.37,NA,NA
2007-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.92,NA,NA,NA,NA,NA,NA,38.52,NA,NA
2007-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.62,NA,NA,NA,NA,NA,NA,38.76,NA,NA
2007-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.35,NA,NA,NA,NA,NA,NA,35.88,NA,NA
2007-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.57,NA,NA,NA,NA,NA,NA,35.7,NA,NA
2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.44,NA,NA,NA,NA,NA,NA,36.12,NA,NA
2007-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.72,NA,NA,NA,NA,NA,NA,34.45,NA,NA
2007-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.77,NA,NA,157.9,NA,NA,NA,NA,NA,NA,33.69,NA,NA
2007-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.76,NA,NA,157.83,NA,NA,NA,NA,NA,NA,34.61,NA,NA
2007-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.48,NA,NA,NA,NA,NA,NA,34.68,NA,NA
2007-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.79,NA,NA,156.32,NA,NA,NA,NA,NA,NA,35.63,NA,NA
2007-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.54,NA,NA
2007-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,NA,NA
2007-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.56,NA,NA,NA,NA,NA,NA,34.35,NA,NA
2007-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.71,NA,NA
2007-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.76,NA,NA,157.45,NA,NA,NA,NA,NA,NA,35.4,NA,NA
2007-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.21,NA,NA,NA,NA,NA,NA,36.21,NA,NA
2007-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.73,NA,NA,157.2,NA,NA,NA,NA,NA,NA,36.45,NA,NA
2007-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,NA,NA
2007-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.96,NA,NA,NA,NA,NA,NA,37.68,NA,NA
2007-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.84,NA,114.68,156.55,NA,NA,NA,NA,NA,NA,37.76,NA,NA
2007-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.73,NA,NA,156.97,NA,NA,NA,NA,NA,NA,37.32,NA,NA
2007-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.08,NA,NA
2007-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.78,NA,NA,156.51,NA,NA,NA,NA,NA,NA,36.85,NA,NA
2007-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.76,NA,NA,156,NA,NA,NA,NA,NA,NA,37.3,NA,NA
2007-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.32,NA,NA,NA,NA,NA,NA,NA,38.08,NA,NA
2007-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.8,NA,NA,156.42,NA,NA,NA,NA,NA,NA,37.67,NA,NA
2007-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.34,NA,NA
2007-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.89,NA,NA,155.93,NA,NA,NA,NA,NA,NA,39.1,NA,NA
2007-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.37,NA,NA
2007-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.46,NA,NA,NA,NA,NA,NA,39.88,NA,NA
2007-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.51,NA,NA
2007-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.75,NA,NA
2007-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.73,NA,111.66,NA,NA,NA,NA,NA,NA,NA,40.17,NA,NA
2007-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.77,NA,NA,154.31,NA,NA,NA,NA,NA,NA,41.2,NA,NA
2007-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.17,NA,NA,NA,NA,NA,NA,41.2,NA,NA
2007-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.18,NA,NA
2007-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.84,NA,NA,155.18,NA,NA,NA,NA,NA,NA,40.54,NA,NA
2007-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.8,NA,112,NA,NA,NA,NA,NA,NA,NA,41.77,NA,NA
2007-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.31,14.03,NA
2007-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.92,NA,NA,155.88,NA,NA,NA,NA,NA,NA,41.8,NA,NA
2007-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.2,110.37,154.89,NA,NA,NA,NA,NA,NA,43,14.11,NA
2007-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.99,NA,NA,NA,NA,NA,NA,43.48,NA,NA
2007-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.23,NA,NA,NA,NA,NA,NA,NA,41.96,NA,NA
2007-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.93,110.08,155.37,NA,NA,NA,NA,NA,NA,39.42,NA,NA
2007-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.95,NA,NA,155.72,NA,NA,NA,NA,NA,NA,39.29,NA,NA
2007-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.24,NA,NA
2007-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.12,NA,NA,NA,NA,NA,NA,39.9,13.79,NA
2007-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.87,NA,110.39,NA,NA,NA,NA,NA,NA,NA,40.11,NA,NA
2007-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.33,13.85,NA
2007-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.68,NA,NA
2007-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.99,NA,111,154.92,NA,NA,NA,NA,NA,NA,40.22,NA,NA
2007-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.72,NA,NA,NA,NA,NA,NA,NA,40.25,13.46,NA
2007-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.02,NA,NA,154.79,NA,NA,NA,NA,NA,NA,40.98,13.81,NA
2007-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.68,NA,NA
2007-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.86,13.91,NA
2007-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.85,NA,NA,154.63,NA,NA,NA,NA,NA,NA,41.62,14.03,NA
2007-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.61,NA,NA,NA,NA,NA,NA,41.76,NA,NA
2007-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.92,NA,110.63,154.45,NA,NA,NA,NA,NA,NA,42.52,14.08,NA
2007-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.52,NA,NA,NA,NA,NA,NA,42.61,NA,NA
2007-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.43,NA,NA,NA,NA,NA,NA,42.36,NA,NA
2007-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.31,NA,NA,NA,NA,NA,NA,NA,41.93,NA,NA
2007-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.84,NA,154.56,NA,NA,NA,NA,NA,NA,42.18,NA,NA
2007-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.53,NA,NA,NA,NA,NA,NA,43.18,NA,NA
2007-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.34,NA,NA
2007-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.55,NA,NA
2007-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.9,NA,109.44,154,NA,NA,NA,NA,NA,NA,43.46,NA,NA
2007-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.79,NA,109.92,154.07,NA,NA,NA,NA,NA,NA,43.16,NA,NA
2007-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.68,NA,NA,NA,NA,NA,NA,42.94,NA,NA
2007-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.85,NA,NA
2007-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.49,NA,NA,NA,NA,NA,NA,NA,NA,40.96,NA,NA
2007-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.88,138.88,NA,153.03,NA,NA,NA,NA,NA,NA,40.31,NA,NA
2007-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.46,153.09,NA,NA,NA,NA,NA,NA,41.16,NA,NA
2007-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.91,NA,NA,152.61,NA,NA,NA,NA,NA,NA,41.21,NA,NA
2007-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.22,152.37,NA,NA,NA,NA,NA,NA,40.31,NA,NA
2007-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.48,NA,NA,NA,NA,NA,NA,NA,NA,41.67,NA,NA
2007-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.87,138.24,NA,NA,NA,NA,NA,NA,NA,NA,42.91,NA,NA
2007-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.97,NA,NA,152,NA,NA,NA,NA,NA,NA,43.64,NA,NA
2007-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.96,NA,NA,152.48,NA,NA,NA,NA,NA,NA,43.23,14.12,NA
2007-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,NA,NA
2007-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.97,NA,109.14,152.51,NA,NA,NA,NA,NA,NA,42.79,14,NA
2007-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,108.5,152.6,NA,NA,NA,NA,NA,NA,42.34,NA,NA
2007-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.11,NA,NA,152.61,NA,NA,NA,NA,NA,NA,41.95,NA,NA
2007-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.8,NA,NA,NA,NA,NA,NA,41.5,NA,NA
2007-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.17,NA,NA,NA,NA,NA,NA,41.55,NA,NA
2007-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.78,NA,NA,NA,NA,NA,NA,42.45,NA,NA
2007-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.09,NA,NA,153.48,NA,NA,NA,NA,NA,NA,43.49,NA,NA
2007-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.22,NA,109.01,153.79,NA,NA,NA,NA,NA,NA,44.28,14.06,NA
2007-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.19,NA,108.37,NA,NA,NA,NA,NA,NA,NA,45.89,NA,NA
2007-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.2,NA,NA,153.1,NA,NA,NA,NA,NA,NA,46.69,14.23,NA
2007-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2,NA,NA
2007-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16,NA,NA
2007-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.1,NA,107.11,152.88,NA,NA,38.99,NA,NA,NA,49.05,14.45,NA
2007-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.18,NA,NA,153.36,NA,NA,NA,NA,38.8,NA,47.5,NA,NA
2007-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.84,NA,NA
2007-07-12,NA,NA,NA,NA,NA,13.81,NA,NA,NA,NA,NA,NA,130.21,NA,106.88,153.2,NA,NA,38.79,NA,39.19,NA,48.21,NA,NA
2007-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.17,NA,NA,153.09,NA,NA,NA,NA,39.71,NA,49.2,NA,NA
2007-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.28,NA,NA,NA,NA,NA,NA,NA,39.71,NA,48.92,NA,NA
2007-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.64,NA,NA,39.96,NA,39.45,NA,48.6,NA,NA
2007-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.25,NA,NA,NA,NA,NA,40.28,NA,NA,NA,47.84,NA,NA
2007-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.32,NA,NA,154.04,NA,NA,40.89,NA,39.93,NA,50.9,NA,NA
2007-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.27,NA,154.15,NA,NA,40.28,NA,NA,NA,49.79,NA,NA
2007-07-23,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,130.5,NA,NA,154.48,NA,NA,40.65,NA,39.56,NA,53.89,NA,NA
2007-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.45,NA,NA,154.84,NA,NA,NA,NA,39.9,NA,53.16,14.58,NA
2007-07-25,NA,NA,NA,NA,NA,14.15,NA,NA,NA,NA,NA,NA,130.55,NA,NA,154.66,NA,NA,39.5,NA,37.92,NA,53.07,NA,NA
2007-07-26,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,141.47,NA,NA,NA,NA,37.81,NA,37.31,NA,49.05,NA,NA
2007-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.55,155.74,NA,NA,37.13,NA,NA,NA,47.71,NA,NA
2007-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.01,155.72,NA,NA,37.82,NA,37.19,NA,47.31,NA,NA
2007-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.75,NA,NA,155.31,NA,NA,NA,NA,38.42,NA,50.06,NA,NA
2007-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.9,141.84,110.38,155.74,NA,NA,37.48,NA,37.1,NA,47.78,NA,NA
2007-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.79,NA,NA,NA,NA,NA,36.98,NA,37,NA,48.69,NA,NA
2007-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.68,NA,NA,37.93,NA,37.18,NA,48.08,NA,NA
2007-08-06,NA,NA,NA,NA,NA,12.99,NA,NA,NA,NA,NA,NA,130.94,142.18,NA,155.9,NA,NA,36.03,NA,35.82,NA,46.51,NA,NA
2007-08-07,NA,NA,NA,NA,NA,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74,NA,47.78,NA,NA
2007-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.78,NA,109.69,155,NA,NA,NA,NA,NA,NA,49.82,13.86,NA
2007-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.26,NA,NA,NA,36.9,NA,36.96,NA,47.08,13.88,NA
2007-08-10,NA,NA,NA,NA,NA,12.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.6,NA,NA,35.42,NA,35.08,NA,45.8,NA,NA
2007-08-13,NA,NA,NA,NA,NA,13.15,NA,NA,NA,NA,NA,NA,131.17,NA,NA,NA,NA,NA,36.2,NA,36.49,NA,47.59,NA,NA
2007-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.02,NA,35.68,NA,46.2,13.32,NA
2007-08-15,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,131.44,142.23,NA,NA,NA,NA,33.71,NA,34.53,NA,43.94,NA,NA
2007-08-16,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,131.76,NA,NA,156.51,NA,NA,NA,NA,31.18,NA,39.67,13.23,NA
2007-08-17,NA,NA,NA,NA,NA,12.23,NA,NA,NA,NA,NA,NA,131.95,142.91,113,157.16,NA,NA,NA,NA,33.42,NA,42.08,NA,NA
2007-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.72,142.81,NA,NA,NA,NA,32.56,NA,33.55,NA,41.66,NA,NA
2007-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.97,NA,113.54,NA,NA,NA,32.6,NA,33.05,NA,41.04,NA,NA
2007-08-22,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,131.82,NA,NA,NA,NA,NA,34.11,NA,34.32,NA,43,13.59,NA
2007-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.54,NA,NA,NA,NA,NA,34.5,NA,NA,NA,43.47,NA,NA
2007-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.62,NA,NA,NA,34.67,NA,34.83,NA,43.2,NA,NA
2007-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.14,NA,35.76,NA,44.26,NA,NA
2007-08-28,NA,NA,NA,NA,NA,12.86,NA,NA,NA,NA,NA,NA,131.83,NA,112.4,156.46,NA,NA,35.02,NA,35.6,NA,42.9,NA,NA
2007-08-29,NA,NA,NA,NA,NA,12.71,NA,NA,NA,NA,NA,NA,129.85,NA,NA,NA,NA,NA,34.5,NA,34.5,NA,44.38,NA,NA
2007-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.39,NA,44.5,14.16,NA
2007-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.71,156.13,NA,NA,35.89,NA,36.34,NA,47,NA,NA
2007-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.01,NA,NA,36.74,NA,36.59,NA,47.28,NA,NA
2007-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.83,NA,NA,156.73,NA,NA,37.42,NA,37.15,NA,47.32,NA,NA
2007-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.93,NA,NA,156.05,NA,NA,37.5,NA,36.61,NA,46.82,NA,NA
2007-09-06,NA,NA,NA,NA,NA,13.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62,NA,45.84,NA,NA
2007-09-07,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11,NA,36.81,NA,44.75,NA,NA
2007-09-10,NA,NA,NA,NA,NA,13.07,NA,NA,NA,NA,NA,NA,130.06,NA,NA,158.12,NA,NA,36.3,NA,NA,NA,43.85,13.46,NA
2007-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.56,NA,45.36,13.7,NA
2007-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.24,NA,NA,NA,45.44,NA,NA
2007-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.1,NA,111.82,157.55,NA,NA,NA,NA,36.1,NA,45.59,NA,NA
2007-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.97,NA,NA,NA,NA,NA,38.13,NA,37.01,NA,47.21,NA,NA
2007-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.12,NA,NA,157.81,NA,NA,37.4,NA,36.37,NA,46.63,NA,NA
2007-09-18,NA,NA,NA,NA,NA,12.89,NA,NA,NA,NA,NA,NA,130.02,NA,NA,157.2,NA,NA,37.32,NA,36.24,NA,47.34,NA,NA
2007-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.87,NA,38.54,NA,51.27,NA,NA
2007-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.9,NA,NA,NA,NA,NA,39.67,NA,37.82,NA,50.41,14.07,NA
2007-09-21,NA,NA,NA,NA,NA,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.71,NA,38.28,NA,51.38,NA,NA
2007-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.12,NA,NA,40.52,NA,38.39,NA,50.98,NA,NA
2007-09-25,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,130.1,NA,NA,156.34,NA,NA,40.32,NA,38.73,NA,50.08,NA,NA
2007-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.13,NA,NA,NA,NA,NA,42.03,NA,39.22,NA,51.88,NA,NA
2007-09-27,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA,NA,129.98,NA,NA,156.15,NA,NA,42.33,NA,39.62,NA,51.76,NA,NA
2007-09-28,NA,NA,NA,NA,NA,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.07,NA,NA,43.13,NA,NA,NA,51.35,NA,NA
2007-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.19,NA,NA,156.83,NA,NA,43.28,NA,39.55,NA,52.35,NA,NA
2007-10-02,NA,NA,NA,NA,NA,13.93,NA,NA,NA,NA,NA,NA,130.17,NA,NA,156.6,NA,NA,44.11,NA,40.87,NA,52.69,14.49,NA
2007-10-03,NA,NA,NA,NA,NA,13.93,NA,NA,NA,NA,NA,NA,130.23,NA,NA,NA,NA,NA,43.97,NA,40.68,NA,52.33,14.49,NA
2007-10-04,NA,NA,NA,NA,NA,14.04,NA,NA,NA,NA,NA,NA,130.26,NA,NA,157.35,NA,NA,42.72,NA,40.27,NA,53.1,14.36,NA
