"Dates","MSDEEEMN.Index","MXCN.Index","MXIN.Index","MXKR.Index","MXTW000V.Index","MXID.Index","MXMY.Index","MXTH.Index","MXPH.Index","MXBR.Index","MXMX.Index","MXCL.Index","MXCO.Index","MXPE.Index","MXZA.Index","MXTR.Index","MXGR.Index","MXEG.Index","MXHU.Index","MXCZ.Index","MXPL.Index","MXSA.Index","MXAE.Index","MXQA.Index","MXKW.Index","JPEICORE.Index","GBIE1001.Index","BCEX6T.Index","BCEX4T.Index","IDCOT7.Index","BEIG1T.Index","LECPTREU.Index","IBOXXMJA.Index"
2023-03-28,198.0427,855.5512,478.361,120.84,171.589,249.151,NA,229.5477,230.9108,19.20835,1253.93839,5614.71131,1047.58347,292.83343,1230.66777,77.63463,235973.68366,3.93,100.10523,4.53633,13.44238,232.52894,301.25608,95.07689,760.2222,428.981,7.7407,21.04888,0.52654,128.5248,0.45032,94.03876,14.20433
2023-03-29,198.4324,853.8772,479.999,121.24,171.566,249.047,NA,229.9138,230.9436,19.34858,1271.71223,5737.04285,1080.5689,298.63317,1260.42667,78.12266,244463.91951,3.97,102.45879,4.56731,13.64815,233.94711,302.45801,94.88297,752.0969,433.355,7.89424,21.21041,0.52561,128.8999,0.45719,94.52249,14.27379
2023-03-30,199.147,857.5009,478.311,120.94,171.303,247.785,NA,229.707,230.8242,19.25887,1289.6011,5720.07336,1062.13663,303.3746,1237.36818,78.76443,238841.9762,4.03,103.71457,4.48797,13.79024,242.47624,303.69085,94.39513,751.9274,432.719,7.8899,NA,0.52632,129.2589,0.4523,94.05683,14.13601
2023-03-31,199.2948,857.5009,481.68,121.72,171.393,249.019,NA,230.6637,231.6487,18.85795,1285.36204,5719.37621,1064.07213,308.06882,1245.69878,78.57701,235486.1959,4.05,NA,4.57772,14.18439,241.45298,304.72108,93.38513,751.9274,436.639,7.95588,21.51172,0.53243,129.681,0.45474,94.44434,14.25354
2023-04-02,NA,860.2696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.09726,NA,740.4625,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-03,199.5618,853.0166,484.01,121.53,171.522,250.193,NA,232.007,232.6847,18.84637,1282.89099,5713.43558,1050.76683,315.81412,1245.15566,78.74231,236515.04615,4.1,106.81948,4.67382,14.26299,244.37342,311.58672,95.55664,758.6356,435.254,7.91543,21.48966,0.52547,129.681,0.45782,95.03286,14.13088
2023-04-04,199.7801,842.5161,482.112,121.18,171.557,249.711,NA,231.5092,232.7943,18.64777,1275.21469,5696.82989,1004.01973,317.08387,1219.75151,79.0492,242859.02559,4.11,105.85382,4.75139,14.5069,243.68717,314.87147,95.30271,764.2936,431.497,7.79876,NA,0.52295,129.681,0.45488,94.46921,14.06401
2023-04-05,199.5581,844.9315,483.735,121.53,171.909,251.508,NA,232.0581,233.6268,18.69686,1275.41525,5579.6366,1007.97467,321.72157,1218.95935,77.97245,238788.31185,4.11,107.50944,4.79395,14.75721,240.69411,315.06066,95.4541,761.1927,433.921,7.82077,21.69411,0.52819,129.681,0.45553,95.01303,13.98036
2023-04-06,199.5094,840.0211,481.893,121.07,171.847,251.539,NA,232.0126,233.538,NA,1266.25206,5597.64039,1016.77337,321.58405,1214.94421,77.61083,237444.54763,4.12,103.94095,4.83898,15.0287,240.31325,312.87834,94.39138,759.221,431.953,7.81421,21.69083,0.51812,129.1127,0.45517,94.44821,NA
2023-04-07,199.533,840.0211,481.891,121.35,171.847,251.539,NA,232.0126,NA,NA,1269.03758,5609.95417,1019.01008,322.29148,NA,NA,237100.38588,NA,NA,NA,NA,NA,313.56662,94.80368,759.221,433.111,7.83841,NA,0.52911,128.9864,NA,94.67268,13.93107
2023-04-09,NA,828.6016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.95325,NA,752.9796,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-10,199.6037,815.5677,484.038,121.49,171.847,251.539,NA,232.0126,NA,NA,1284.16298,5713.46792,1010.96976,328.40155,1222.02249,NA,246877.05039,NA,103.91626,NA,NA,NA,314.97054,95.96047,751.7288,437.192,7.87371,21.8794,0.53658,129.3385,0.45954,95.22012,14.07548
2023-04-11,199.6636,827.2927,481.922,121.33,171.413,248.932,NA,230.1876,232.3463,18.48528,1353.00486,5733.59941,1027.02083,336.66391,1234.3426,77.5737,246817.66562,4.2,105.46461,4.85794,15.35524,245.22212,311.61184,95.87141,753.5432,437.605,7.87778,21.84048,0.54065,130.2749,0.4606,95.14159,14.07321
2023-04-12,199.8103,841.58,478.298,120.86,171.231,247.746,NA,229.8152,231.8407,18.29744,1365.61477,5701.64605,1041.88796,343.18843,1226.4096,76.59965,246443.60257,4.21,102.71047,4.74285,15.40244,250.44135,311.37701,96.32841,748.99131,433.879,7.68896,21.79575,0.53783,130.5162,0.462,94.43962,13.95437
2023-04-13,199.9945,839.6132,475.725,121,171.278,247.773,NA,229.9645,232.077,18.09595,1360.2026,5717.0767,1038.0246,347.178,1245.93886,78.51374,243812.09789,4.23,114.10798,4.67046,15.62917,254.4938,310.47019,95.66539,735.6182,432.645,7.67728,21.74021,0.54402,130.2059,0.46412,94.14263,NA
2023-04-14,200.1084,839.6132,479.113,121.45,171.106,246.543,NA,229.3475,231.6985,18.27618,1353.76207,5714.49262,1062.04227,357.01403,1256.83185,78.69471,243281.63137,NA,NA,4.73379,15.74652,256.05326,312.70113,96.98477,735.6182,435.762,7.76539,NA,0.54679,130.7421,0.46853,94.84465,NA
2023-04-16,NA,845.5644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.70396,NA,732.3923,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-17,200.2039,854.6136,479.524,121.44,171.045,245.546,NA,229.094,231.5454,18.22054,1361.7577,5759.71408,1082.19391,362.84824,1259.64993,78.25851,243368.87614,NA,NA,4.8142,15.5117,257.20349,319.87629,98.73732,726.6754,440.871,7.9328,21.81987,0.54518,130.2183,0.46594,94.81924,13.99406
2023-04-18,200.3627,857.5816,476.825,121,171.111,246.197,NA,229.3101,232.0696,17.93919,1351.53145,5716.90975,1088.79672,356.70009,1263.2361,78.9908,239909.54089,4.29,109.03485,4.81906,15.4095,262.40252,318.21899,98.03884,724.0347,437.594,7.85814,21.66587,0.54235,129.5843,0.46535,93.93788,13.92824
2023-04-19,200.2383,858.1674,474.678,120.66,170.913,245.158,NA,228.7174,231.5147,17.88235,1306.41984,5707.88802,1068.35674,350.5745,1263.33212,78.33898,241710.95071,4.25,107.41564,4.67379,15.23534,262.58477,318.26717,97.28492,724.7519,433.348,7.74746,21.57468,0.53851,128.6562,NA,93.24593,13.78795
2023-04-20,200.0024,861.3539,474.924,121.15,171.086,246.123,NA,229.2575,231.9541,18.27601,1308.75353,5726.75299,1064.28376,350.27811,1263.1075,79.09068,238787.57807,4.23,NA,4.72837,14.92692,265.52911,318.28906,NA,722.886,432.314,7.73504,21.58911,0.5387,128.0242,NA,93.13655,13.69375
2023-04-21,199.9182,861.3539,474.145,120.83,170.994,245.393,NA,228.6027,231.6454,NA,1305.46498,5717.4515,996.27471,344.76728,1242.09855,77.91014,NA,4.26,NA,4.80148,15.22284,263.52543,317.92422,NA,722.886,428.575,7.57796,21.55519,0.532,127.5699,NA,NA,13.56216
2023-04-23,NA,861.3539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.89032,NA,722.886,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-24,199.8454,861.3539,472.197,120.4,170.973,245.476,NA,228.9847,231.6783,18.52405,1288.84357,5728.83814,983.22458,350.0725,1244.51695,77.22144,237004.57739,4.24,NA,4.74699,15.20849,265.67884,316.3142,97.90475,722.886,424.938,7.47024,21.60215,0.5243,127.9482,NA,NA,13.53239
2023-04-25,199.8112,861.3539,477.921,120.91,171.26,247.655,NA,230.2354,232.7115,18.67757,1286.65208,5714.13202,987.8647,344.00073,1229.75018,76.56318,232670.17883,4.17,NA,4.70709,15.21934,263.17022,320.3039,98.01662,722.886,421.808,7.35676,21.77765,0.51641,126.1741,NA,93.04707,13.51812
2023-04-26,199.4856,864.0677,474.578,120.46,171.383,247.728,NA,230.095,232.4283,18.32259,1271.08052,5619.24645,990.31791,331.46454,1215.17978,76.6259,226383.99946,4.19,104.69151,4.72615,15.10738,263.65368,318.9514,97.35678,732.7979,420.298,7.37273,21.75158,0.51449,126.6253,0.472,91.56499,13.55204
2023-04-27,199.5874,863.1648,475.125,120.85,171.262,246.279,NA,228.9292,231.8498,18.52338,1293.20556,5695.80343,1019.10255,311.88119,1223.64429,NA,227908.64668,4.19,107.27292,4.90794,15.1497,272.93658,318.73638,99.23527,736.7894,423.452,7.41045,21.93122,0.51793,126.7621,0.4779,91.92951,13.53717
2023-04-28,199.9379,863.1648,476.813,120.95,171.566,248.898,NA,230.8388,233.2694,18.70632,1288.72269,5765.34312,1022.06509,319.99819,1229.56214,77.49705,218707.71258,4.13,NA,4.94327,14.73313,269.1448,318.10917,99.76613,736.7894,424.828,7.43138,22.0794,0.52065,127.4691,0.47477,91.71439,13.49192
2023-04-30,NA,860.4954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.13291,NA,736.6748,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,200.0249,856.6408,478.141,121.46,171.566,248.898,NA,230.8388,233.2819,NA,1300.32823,5835.6674,1022.00036,319.38366,1241.92195,NA,NA,NA,106.31749,NA,NA,NA,320.28461,98.58536,745.0442,427.006,7.467,NA,NA,127.4691,NA,NA,NA
2023-05-02,200.3046,846.5198,476.669,120.84,171.708,249.828,NA,230.7777,233.8919,18.89439,1249.89091,5791.22727,1003.66364,307.75455,1221.84545,75.98148,215579.31843,4.13,106.13594,5.01364,14.6919,268.70117,317.3758,97.91029,748.5228,425.879,7.42337,22.27539,0.52387,128.3413,0.47205,92.60549,13.59234
2023-05-03,200.3081,836.8745,476.42,121.12,171.721,250.016,NA,230.1856,233.7053,18.6409,1249.39803,5774.84385,1003.00534,307.46809,1218.71096,76.78382,215516.565,4.17,106.00295,5.15435,14.93657,NA,311.79165,97.04489,763.4149,421.192,7.31799,22.12434,0.52076,128.0507,0.46862,92.34902,13.62087
2023-05-04,200.2237,846.1757,477.541,121.53,172.045,251.112,NA,230.4907,234.3493,18.92272,1253.90476,5731.72789,1003.05669,311.67347,1214.64853,76.24017,215157.19157,4.18,NA,5.15305,15.17742,263.34043,313.62736,97.73026,781.0205,426.17,7.41883,22.35389,0.52432,128.1747,0.46915,NA,NA
2023-05-05,200.305,846.1757,476.295,121.85,171.894,249.505,NA,229.9529,233.568,18.88963,1302.36584,5805.55656,1027.71936,318.1744,1274.94561,76.2626,210760.62839,4.22,NA,5.16226,15.28282,268.40432,313.42836,98.35921,781.0205,428.308,7.48121,22.24183,NA,128.2244,0.46797,93.14391,NA
2023-05-07,NA,845.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.1673,NA,785.5577,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-08,200.4089,839.5192,475.279,122.12,171.81,248.746,NA,229.9537,233.2705,18.59981,1317.41181,5819.68804,1054.56607,319.80593,1300.80711,76.99198,219692.45151,4.3,106.60141,5.20808,NA,270.17882,317.18148,98.33981,787.7494,431.481,7.54132,22.45264,0.52939,128.6308,0.46269,93.22703,13.97667
2023-05-09,200.4308,830.7219,478.299,122.32,171.779,248.382,NA,230.027,233.1292,18.62613,1325.623,5917.80922,1054.85167,319.40666,1302.61068,75.20709,220871.29642,4.31,105.53047,5.21755,15.27151,270.19266,320.1146,98.95361,788.4716,430.638,7.4409,22.54152,0.52981,128.9355,0.46419,93.73136,14.09232
2023-05-10,200.4731,834.4327,478.729,122.34,171.923,249.516,NA,231.1433,233.5719,18.74129,1339.03373,5968.77849,1064.84047,315.64266,1256.06199,73.64422,219188.79605,4.37,106.13379,5.1635,15.44593,273.79625,319.56819,99.35969,783.1675,428.871,7.39733,22.61124,0.5279,128.6206,0.46746,92.92033,14.13649
2023-05-11,200.6592,831.642,482.808,122.31,172.03,250.803,NA,231.6881,234.1196,18.86831,1349.54691,5930.05034,1070.45309,309.50114,1224.47597,71.36382,238924.20666,4.32,105.31572,5.12492,15.41014,270.86655,324.2598,98.92892,783.4226,430.197,7.44769,22.67728,0.52321,128.1677,0.46419,93.05258,14.10061
2023-05-12,200.7524,831.642,485.117,123.11,171.913,249.955,NA,230.5912,233.7623,18.65511,1377.04571,5966.82639,1088.69333,318.22705,1212.29266,72.17598,238373.65132,4.3,NA,5.13959,15.12173,274.81504,326.44105,98.87419,783.4226,430.265,7.43457,22.79841,0.52063,127.5788,0.46044,93.20046,14.08217
2023-05-14,NA,824.9581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.52865,NA,778.3962,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-15,200.8179,815.564,480.602,123.46,171.892,249.415,NA,230.0979,233.4056,18.32745,1384.91589,5999.13595,1080.88979,315.0933,1227.0705,73.09016,219076.3447,4.29,105.57868,5.14646,14.56618,276.58215,319.98211,95.74511,760.6272,432.163,7.56122,22.80778,0.52227,127.5874,0.4619,92.17975,13.93827
2023-05-16,200.8985,808.6803,480.548,123.52,171.801,248.613,NA,229.3824,232.7108,18.49785,1375.58664,6030.48679,1074.44557,310.81255,1199.40186,72.84079,219966.12357,4.37,105.66286,5.14696,14.54989,278.54091,319.89792,96.27435,760.5626,432.981,7.57485,22.72648,0.52299,128.7397,0.45862,92.66002,13.80366
2023-05-17,200.8497,798.5582,480.677,122.85,171.749,248.941,NA,229.5888,232.3448,18.74545,1380.38185,5980.04981,1063.78897,308.51319,1220.65117,72.66447,222004.40786,4.35,106.32987,5.12627,14.38905,274.93259,323.31423,97.26521,781.0782,433.317,7.47432,22.622,0.53039,129.8586,0.4608,92.39082,13.6012
2023-05-18,201.034,810.74488,483.108,122.98,171.574,246.566,NA,228.3939,231.5844,18.97388,1393.02239,6000.06504,1082.63495,312.9332,1178.44467,71.69889,214983.57406,4.33,105.25209,5.12007,13.52265,273.74103,327.41003,97.73862,779.80059,436.467,7.54278,22.57197,0.53829,130.964,NA,93.08902,13.60448
2023-05-19,201.2659,810.7449,480.252,122.2,171.624,247.084,NA,229.1069,231.9603,19.05068,1387.75529,5865.05868,1071.63848,303.45624,1191.2947,71.50922,NA,4.36,NA,5.16086,13.31256,281.9046,325.655,96.69356,779.8006,435.496,7.38755,22.52692,0.54696,131.6493,0.46635,92.73072,13.46949
2023-05-21,NA,813.7749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.33482,NA,779.7845,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-22,201.5113,805.5185,480.35,122.42,171.561,246.577,NA,228.7609,231.7915,18.89953,1388.6864,5728.97317,1055.9482,303.71878,1196.32747,72.46949,211288.72152,4.71,106.52191,5.16501,13.34629,286.37162,324.68379,97.62816,777.7545,437.736,7.48686,22.71649,0.55522,131.6919,0.47116,92.01086,13.57998
2023-05-23,201.4389,805.4587,482.039,122.65,171.538,246.371,NA,229.171,231.8031,18.92137,1392.87638,5691.59469,1061.73493,305.29395,1188.39974,72.02615,212533.46367,4.69,107.10162,5.14097,13.29362,286.71475,323.8154,97.18874,773.9957,436.504,7.4092,22.867,0.55738,131.7488,0.47523,91.42221,13.60479
2023-05-24,201.0946,803.9089,482.186,122.99,171.52,246.582,NA,230.429,231.7856,18.97045,1383.48829,5781.8148,1036.52845,307.50279,1178.2354,71.41928,209111.59198,4.6,108.91646,5.14378,13.50942,278.74555,323.11553,96.90815,767.2522,433.743,7.29085,22.90571,0.55639,131.6054,0.47491,90.97146,13.57329
2023-05-25,200.9221,804.0807,483.796,122.72,171.454,245.932,NA,230.1361,231.4497,18.76503,1389.81611,5853.48642,1033.03463,300.60674,1181.3591,69.45597,209380.24497,4.62,108.71037,5.18849,13.73695,276.94936,321.67413,96.23478,762.6209,432.063,7.16734,23.04245,0.55314,131.149,0.47324,90.16041,13.56656
2023-05-26,200.9079,804.0807,482.877,122.91,171.333,244.855,NA,229.4188,231.0005,18.7051,1398.89925,5931.90299,1030.63433,302.33209,1182.41604,69.70377,216502.46963,4.71,NA,5.26451,13.44513,281.87687,321.45551,97.18035,762.62091,436.989,7.19288,23.31703,0.55894,131.786,0.47485,90.66961,13.49026
2023-05-28,NA,810.3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.66278,NA,758.9718,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-29,200.9974,813.9782,NA,123.2,171.533,247.158,NA,231.5084,231.876,18.88847,1392.07505,6000.74676,1040.38085,305.23663,NA,69.45886,223670.96124,4.75,108.41456,NA,13.48216,282.0408,319.81063,96.79882,755.9423,436.385,7.11633,23.43186,NA,133.1418,0.47724,90.79195,13.57053
2023-05-30,201.2682,815.0219,486.583,122.88,171.771,249.063,NA,231.9903,232.9495,18.52379,1359.043,5853.21332,1028.20632,302.3412,1172.96894,68.41136,229113.15107,4.68,110.18992,5.2657,13.32408,275.86849,319.64138,98.4935,753.1945,435.122,7.10813,23.39334,0.569,133.5412,0.47405,90.13397,13.504
2023-05-31,201.3908,804.6378,490.556,123.42,171.991,250.619,NA,232.6804,233.6657,18.47797,1341.83117,5797.95074,997.51833,306.34518,1178.5298,69.23325,222719.19663,4.64,110.68576,5.21881,13.16862,268.20611,317.99842,97.93114,739.6751,432.542,7.03327,23.50705,0.5658,133.3682,0.47243,89.98617,13.53579
2023-06-01,201.4184,803.5923,485.425,122.86,172.06,251.256,NA,232.2488,233.839,18.25209,1376.38476,5793.02045,1009.65613,310,1192.28625,70.00863,222323.92277,4.6,109.97268,5.15158,13.20559,276.60774,313.14279,95.75054,743.303,431.189,6.97774,23.31974,0.56281,133.0273,NA,88.69097,13.35258
2023-06-02,201.7897,803.5923,489.834,124.04,171.943,250.783,NA,232.4498,233.3176,18.63914,1430.58824,5904.79925,1053.87488,330.34547,1234.78992,71.69567,231325.56886,4.66,NA,5.30974,13.65687,289.36074,314.59632,97.45581,743.303,441.642,7.29838,23.46996,0.57779,134.3587,NA,89.67909,13.43857
2023-06-04,NA,815.3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.20769,NA,757.5874,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-05,202.1341,822.8081,490.171,124.56,171.71,249.376,NA,231.9477,232.7631,18.56351,1442.16766,5942.67177,1054.03286,336.88387,1237.17326,72.72287,240893.55697,NA,109.26676,5.35706,13.65494,290.38439,323.18276,96.90905,760.1382,443.319,7.30141,23.49855,0.58124,135.108,0.47323,NA,NA
2023-06-06,202.3652,822.8081,492.41,124.93,171.723,249.257,NA,231.1852,232.8994,18.54348,1469.66692,6067.36527,1070.53705,362.57485,1258.4113,73.30943,239961.02127,4.79,110.68268,5.37748,13.44624,294.71971,324.50282,96.7038,747.5277,445.033,7.3079,23.57665,NA,135.2988,0.4724,89.31315,13.48608
2023-06-07,202.6341,814.3011,491.988,125.12,171.554,248.094,NA,230.6819,232.433,18.81081,1480.82858,6065.49144,1068.61498,367.30571,1262.24633,74.5996,230389.21056,4.83,110.24552,5.38409,13.41762,292.27095,326.5352,97.22883,750.6733,447.482,7.36294,23.72925,0.57894,136.4228,0.47077,89.29174,13.49887
2023-06-08,202.7353,817.7867,487.742,124.51,171.659,248.601,NA,230.8184,232.7803,18.60967,1467.31572,6011.39546,1057.46871,360.36161,1262.42003,75.09801,227214.12892,4.84,110.35197,5.45965,13.62139,NA,324.19005,95.91231,748.8611,444.374,7.32718,23.42551,0.57764,135.5094,0.47195,87.79818,13.73341
2023-06-09,202.9092,817.7867,490.169,125.54,171.745,249.746,NA,231.5928,233.2155,18.54917,1507.91775,6077.01898,1070.85039,355.34983,1253.37737,76.50654,230334.21507,4.86,NA,5.47909,13.49109,297.95772,325.31475,96.37421,748.8611,448.688,7.39235,23.45293,0.59078,136.8016,0.47202,88.28771,13.74964
2023-06-11,NA,823.2132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.95554,NA,745.8707,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-12,203.267,823.1224,491.104,125.44,171.826,250.155,NA,231.1397,233.4391,NA,1509.68462,6049.279,1041.33408,356.83319,1254.85161,76.15217,225528.33946,4.88,109.63742,5.5566,13.52718,296.47949,325.75135,96.69716,740.9218,449.539,7.39491,23.51332,0.58849,136.7764,0.47129,88.88977,13.68817
2023-06-13,203.4501,824.0709,489.239,125.12,171.696,249.348,NA,230.6965,233.0021,18.51244,1493.35308,6080.08702,1049.97223,355.66562,1274.31031,77.2812,217911.9374,4.89,108.99986,5.52056,13.46531,291.47867,323.13974,95.67323,746.4753,452.01,7.42537,23.61227,0.59772,137.8679,0.47011,88.12517,13.73314
2023-06-14,203.596,828.9545,487.265,124.89,171.563,248.557,NA,230.5236,232.8143,18.18441,1517.99853,6157.65052,1049.43841,350.17492,1287.5069,78.15311,215355.84933,4.9,109.70034,5.5112,13.51853,301.12527,324.25985,96.24254,752.3929,450.71,7.36908,23.64304,0.58913,138.2923,0.46444,87.87518,13.65478
2023-06-15,203.354,832.3616,484.474,123.86,171.278,247.56,NA,230.4915,232.0118,18.2098,1513.87975,6090.83516,1049.11367,348.63852,1292.49817,78.63383,219252.60076,4.9,109.8044,5.52364,13.54252,303.69147,321.44618,95.74035,752.3929,452.343,7.51493,23.43429,0.58156,138.7726,0.4606,86.89045,13.55986
2023-06-16,203.5464,832.3616,485.151,124.39,171.372,248.892,NA,232.3597,232.4627,18.38991,1507.3715,6070.15731,1056.20999,349.1403,1301.2987,NA,219023.58428,4.94,NA,5.5056,13.59879,304.97143,321.73158,97.49377,750.7893,454.633,7.60161,23.62599,0.58317,138.1089,0.45922,87.5685,13.56257
2023-06-18,NA,835.5046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.95954,NA,749.336,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-19,203.6257,834.8459,NA,124.49,171.222,247.422,NA,231.2789,232.0714,18.27141,1541.40711,6097.33419,1060.8373,347.24258,NA,78.81827,211527.55873,4.88,109.4617,5.435,13.83738,302.38318,319.77692,97.48726,752.0782,451.797,7.53306,23.57889,0.57694,138.7669,0.45806,87.242,13.53459
2023-06-20,203.4359,835.062,485.868,124.29,171.343,249.579,NA,233.1632,233.0535,18.25625,1530.77416,6029.70224,1054.49382,344.23271,1294.2098,76.67307,211693.50238,4.88,109.1255,5.48866,13.68599,299.68477,319.66613,97.34654,749.00308,448.511,7.37652,23.64057,0.57331,137.0343,0.45764,87.00755,13.37913
2023-06-21,203.0531,837.3198,484.211,123.98,171.281,249.007,NA,232.7957,232.7035,18.11937,1541.69173,5955.20007,1046.89636,338.42858,1284.75982,75.16236,208091.22755,4.9,107.6262,5.54808,13.56059,302.12065,318.90941,97.37806,747.3398,442.497,7.17192,23.56942,0.56367,137.6058,0.45963,86.74888,13.17009
2023-06-22,202.5389,836.4559,485.034,124.07,171.071,247.654,NA,231.7173,231.9206,18.10481,1524.40895,5902.77499,1039.86308,336.26654,1279.57097,73.86452,207968.0608,4.85,107.18963,5.56732,13.51196,302.47733,319.12112,97.06565,735.838,440.952,7.17669,23.43883,0.56379,137.6058,0.45501,86.72624,12.96965
2023-06-23,202.5723,836.4559,489.041,124.42,171.369,250.391,NA,233.7781,233.1794,18.07472,1529.90079,5910.83961,1022.06504,333.59361,1261.85008,72.64865,210147.99169,4.87,NA,5.58156,13.62254,295.5833,321.14384,98.28846,735.838,440.016,7.11271,23.39538,0.5596,137.6058,0.45513,86.67698,12.97664
2023-06-25,NA,829.7723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13528,NA,717.7986,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-26,202.437,832.7428,489.102,124.43,171.444,251.303,NA,234.596,233.5156,18.458,1519.626,5911.6876,1024.15437,332.5236,1270.43725,72.78084,209308.35403,4.73,107.2409,5.554,13.63963,300.58071,320.4753,97.49491,733.8637,437.896,7.05269,23.42299,0.56357,137.0509,0.45643,86.46683,12.84941
2023-06-27,202.2648,832.7428,486.742,124.29,171.234,250.234,NA,233.8329,232.7961,18.51078,1496.67853,5978.87581,1026.46227,328.3055,1266.59367,73.42495,207216.77865,4.73,NA,5.55806,13.40533,295.86678,318.99614,NA,733.8637,438.936,7.16351,23.46729,0.56387,135.2049,0.45756,86.01205,12.68638
2023-06-28,202.3045,832.7428,489.115,124.04,171.342,250.816,NA,233.4304,233.2497,NA,1475.10769,5946.96178,1027.89845,324.77316,1254.53212,73.6564,NA,4.79,NA,5.5551,13.33087,294.57822,320.39947,NA,733.8637,439.669,7.1767,23.71163,0.55749,135.6051,NA,86.41765,12.5825
2023-06-29,202.3029,832.7428,489.136,124.4,171.159,249.078,NA,232.3265,232.5028,18.58254,1496.73443,5975.88078,1045.23043,329.91445,1264.21672,73.37124,NA,4.94,NA,5.56705,12.18107,299.17553,321.56982,NA,733.8637,438.244,7.10235,NA,0.55226,135.238,NA,NA,12.69424
2023-06-30,202.4197,832.7428,488.425,124.19,171.12,249.197,NA,231.8244,232.635,18.38498,1498.03077,5933.58674,1051.41967,332.89064,1276.06705,74.04617,NA,4.93,NA,5.54699,12.30999,298.93437,320.18552,NA,733.8637,438.719,7.07933,23.92691,0.55271,134.0953,NA,85.8313,12.96535
2023-07-02,NA,832.7428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.45158,NA,743.0058,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-03,202.6948,838.9234,489.354,124.73,170.947,248.299,NA,231.9525,232.4872,18.51915,1531.25687,6053.16966,1075.12825,333.01576,1285.97472,74.18407,217562.75751,4.99,NA,5.48753,12.45296,301.26461,322.58164,98.18579,740.804,445.844,7.24571,24.08824,0.56706,135.4564,0.45878,86.98798,13.11527
2023-07-04,202.8101,851.962,NA,125.22,171.026,247.703,NA,231.3648,232.7033,18.58292,1515.82377,6028.99495,1090.96833,336.51216,NA,74.70339,216728.85959,5,105.16229,5.46483,12.4246,297.94548,324.97059,98.87965,746.7676,447.577,7.30447,24.15539,0.57067,135.3999,0.45842,87.25418,13.25524
2023-07-05,202.756,855.8198,491.38,125.1,171.164,247.873,NA,231.308,232.7666,18.55227,1512.89936,6058.57656,1076.61357,331.31388,1291.70426,74.33016,220901.62426,4.96,104.07415,5.37262,NA,289.6965,325.50802,99.53261,749.4471,445.836,7.21517,24.21967,0.56528,134.6241,0.4598,87.35413,13.25067
2023-07-06,202.2761,852.4549,485.908,123.75,170.88,244.716,NA,228.8346,231.397,18.32233,1471.05675,5910.20877,1055.21935,324.62982,1262.669,71.09693,221317.48602,4.89,101.70667,5.2271,NA,286.89893,323.96324,99.75078,750.4714,439.403,7.02566,24.22538,0.55688,132.7924,0.45909,86.83556,12.98035
